resultado_id,simulado_id,aluno_id,ano,status_realizacao,nota,acertos,tempo_finalizacao_min,inicio_simulado,dispositivo,tentativas,unidade_aplicacao,nota_valida
R00017340,S20250134,A00113,2025,Finalizado,55.1,10.0,104.0,2025-11-14 19:15:00,Desktop,1.0,Centro,True
R00017341,S20250134,A00374,2025,Finalizado,53.4,9.0,66.0,2025-11-27 17:15:00,Desktop,1.0,Online,True
R00017342,S20250134,A00244,2025,Finalizado,58.6,13.0,39.0,2025-11-24 12:45:00,Não informado,1.0,Online,True
R00017343,S20250134,A00624,2025,Ausente,,,,2025-09-20 16:00:00,Tablet,2.0,Centro,False
R00017344,S20250134,A00337,2025,Finalizado,46.9,7.0,87.0,2025-08-01 11:15:00,Desktop,1.0,Sul,True
R00017345,S20250134,A00116,2025,Finalizado,38.6,10.0,65.0,2025-06-13 17:00:00,Tablet,,Aldeota,True
R00017346,S20250134,A00131,2025,Finalizado,68.5,13.0,63.0,2025-04-19 16:15:00,Não informado,1.0,Online,True
R00017347,S20250134,A00421,2025,Ausente,,,,2025-11-20 10:00:00,Não informado,1.0,Aldeota,False
R00017348,S20250134,A00628,2025,Finalizado,71.5,15.0,52.0,2025-07-11 10:15:00,Tablet,2.0,Não informado,True
R00017349,S20250134,A00731,2025,Finalizado,43.4,7.0,61.0,2025-06-07 17:45:00,Desktop,,Online,True
R00017350,S20250134,A00086,2025,Finalizado,54.1,8.0,70.0,2025-08-19 18:15:00,Desktop,1.0,Online,True
R00017351,S20250134,A00139,2025,Finalizado,71.1,13.0,80.0,2025-07-23 08:30:00,Celular,1.0,Online,True
R00017352,S20250134,A00059,2025,Finalizado,53.5,15.0,82.0,2025-04-06 10:45:00,Desktop,3.0,Sul,True
R00017353,S20250134,A00254,2025,Incompleto,45.0,6.0,55.0,2025-04-01 13:15:00,Celular,2.0,Online,True
R00017354,S20250134,A00669,2025,Incompleto,73.8,15.0,70.0,2025-10-20 16:30:00,Tablet,1.0,Online,True
R00017355,S20250134,A00632,2025,Finalizado,44.3,12.0,6.0,2025-05-14 11:30:00,Tablet,1.0,Centro,True
R00017356,S20250134,A00588,2025,Finalizado,36.9,9.0,72.0,2025-08-05 10:45:00,Tablet,1.0,Online,True
R00017357,S20250134,A00781,2025,Finalizado,43.4,4.0,56.0,2025-04-03 14:15:00,Tablet,,Online,True
R00017358,S20250134,A00439,2025,Finalizado,43.1,9.0,64.0,2025-07-28 15:00:00,Tablet,1.0,Online,True
R00017359,S20250134,A00136,2025,Finalizado,47.9,10.0,30.0,2025-06-13 16:30:00,Tablet,3.0,Aldeota,True
R00017360,S20250134,A00267,2025,Finalizado,35.9,10.0,77.0,2025-07-10 10:15:00,Celular,1.0,Não informado,True
R00017361,S20250134,A00482,2025,Finalizado,69.1,14.0,101.0,2025-09-20 18:45:00,Papel,3.0,Centro,True
R00017362,S20250134,A00519,2025,Finalizado,55.1,9.0,93.0,2025-10-08 16:00:00,Não informado,1.0,Centro,True
R00017363,S20250134,A00448,2025,Finalizado,37.0,7.0,69.0,2025-11-01 19:15:00,Desktop,3.0,Aldeota,True
R00017364,S20250134,A00297,2025,Finalizado,43.2,11.0,75.0,2025-06-03 19:15:00,Desktop,1.0,Online,True
R00017365,S20250134,A00459,2025,Finalizado,24.0,1.0,60.0,2025-07-02 00:00:00,Celular,,Não informado,True
R00017366,S20250134,A00423,2025,Finalizado,62.6,14.0,39.0,2025-08-02 14:00:00,Tablet,3.0,Centro,True
R00017367,S20250134,A00220,2025,Finalizado,62.4,11.0,40.0,2025-04-01 00:00:00,Tablet,1.0,Online,True
R00017368,S20250134,A00361,2025,Finalizado,54.1,11.0,101.0,2025-10-27 11:30:00,Não informado,,Centro,True
R00017369,S20250134,A00719,2025,Finalizado,87.6,19.0,62.0,2025-04-10 14:00:00,Papel,3.0,Centro,True
R00017370,S20250134,A00164,2025,Finalizado,76.7,18.0,77.0,2025-09-10 12:15:00,Desktop,2.0,Online,True
R00017371,S20250134,A00360,2025,Ausente,,,,2025-10-21 09:30:00,Papel,1.0,Online,False
R00017372,S20250134,A00285,2025,Finalizado,33.6,4.0,72.0,2025-04-17 15:15:00,Papel,,Online,True
R00017373,S20250134,A00663,2025,Finalizado,49.1,11.0,48.0,2025-10-28 09:00:00,Desktop,1.0,Online,True
R00017374,S20250134,A00378,2025,Finalizado,57.1,9.0,103.0,2025-05-06 17:30:00,Desktop,1.0,Online,True
R00017375,S20250134,A00366,2025,Finalizado,56.5,13.0,64.0,2025-04-08 08:00:00,Desktop,1.0,Não informado,True
R00017376,S20250134,A00419,2025,Incompleto,65.6,16.0,82.0,2025-08-20 00:00:00,Não informado,,Aldeota,True
R00017377,S20250134,A00219,2025,Finalizado,53.4,9.0,53.0,2025-11-10 17:00:00,Celular,1.0,Aldeota,True
R00017378,S20250134,A00432,2025,Finalizado,51.9,7.0,73.0,2025-09-26 12:45:00,Não informado,1.0,Online,True
R00017379,S20250134,A00226,2025,Finalizado,67.5,18.0,50.0,2025-07-01 12:00:00,Desktop,3.0,Aldeota,True
R00017380,S20250134,A00087,2025,Finalizado,72.6,17.0,73.0,2025-04-20 13:45:00,Desktop,,Não informado,True
R00017381,S20250134,A00664,2025,Finalizado,49.1,11.0,73.0,2025-05-18 12:15:00,Papel,1.0,Aldeota,True
R00017382,S20250134,A00602,2025,Finalizado,64.2,11.0,73.0,2025-05-05 13:30:00,Tablet,,Sul,True
R00017383,S20250134,A00133,2025,Não informado,41.8,9.0,77.0,2025-04-09 14:45:00,Tablet,1.0,Centro,True
R00017384,S20250134,A00349,2025,Finalizado,58.9,11.0,50.0,2025-09-22 16:15:00,Desktop,,Aldeota,True
R00017385,S20250134,A00435,2025,Finalizado,43.1,10.0,34.0,2025-10-15 12:45:00,Papel,,Centro,True
R00017386,S20250134,A00081,2025,Finalizado,50.7,10.0,62.0,2025-06-25 17:15:00,Desktop,1.0,Centro,True
R00017387,S20250134,A00655,2025,Finalizado,69.4,13.0,47.0,2025-08-16 13:30:00,Não informado,1.0,Sul,True
R00017388,S20250134,A00416,2025,Finalizado,79.2,19.0,62.0,2025-06-07 14:15:00,Tablet,1.0,Online,True
R00017389,S20250134,A00703,2025,Finalizado,52.1,9.0,65.0,2025-11-20 10:45:00,Papel,1.0,Sul,True
R00017390,S20250134,A00168,2025,Finalizado,64.8,10.0,18.0,2025-11-22 00:00:00,Papel,1.0,Aldeota,True
R00017391,S20250134,A00749,2025,Finalizado,81.7,15.0,61.0,2025-08-01 11:00:00,Celular,1.0,Centro,True
R00017392,S20250134,A00447,2025,Finalizado,46.1,11.0,68.0,2025-05-03 13:45:00,Desktop,1.0,Não informado,True
R00017393,S20250134,A00138,2025,Finalizado,51.3,12.0,61.0,2025-07-11 13:45:00,Tablet,1.0,Online,True
R00017394,S20250134,A00223,2025,Finalizado,88.6,17.0,86.0,2025-09-16 10:00:00,Desktop,3.0,Online,True
R00017395,S20250134,A00047,2025,Incompleto,45.5,8.0,63.0,2025-09-20 16:45:00,Desktop,2.0,Aldeota,True
R00017396,S20250134,A00357,2025,Finalizado,62.0,11.0,62.0,2025-04-14 09:15:00,Desktop,,Não informado,True
R00017397,S20250134,A00645,2025,Finalizado,82.0,16.0,80.0,2025-06-23 17:00:00,Tablet,,Online,True
R00017398,S20250134,A00049,2025,Finalizado,44.5,10.0,71.0,2025-05-05 16:45:00,Papel,,Online,True
R00017399,S20250134,A00256,2025,Finalizado,94.4,17.0,68.0,2025-04-01 17:45:00,Desktop,,Centro,True
R00017400,S20250134,A00514,2025,Finalizado,46.1,8.0,45.0,2025-04-10 13:30:00,Celular,,Centro,True
R00017401,S20250134,A00387,2025,Finalizado,78.0,16.0,51.0,2025-07-27 14:15:00,Celular,2.0,Sul,True
R00017402,S20250134,A00704,2025,Ausente,,,,2025-07-01 18:00:00,Não informado,2.0,Online,False
R00017403,S20250134,A00533,2025,Finalizado,34.4,8.0,73.0,2025-04-10 19:30:00,Desktop,2.0,Centro,True
R00017404,S20250134,A00286,2025,Finalizado,79.6,18.0,41.0,2025-10-01 19:45:00,Celular,3.0,Aldeota,True
R00017405,S20250134,A00084,2025,Ausente,,,,2025-04-24 11:00:00,Tablet,2.0,Online,False
R00017406,S20250134,A00584,2025,Finalizado,34.3,6.0,60.0,2025-05-07 16:00:00,Tablet,3.0,Online,True
R00017407,S20250134,A00259,2025,Finalizado,79.3,15.0,78.0,2025-08-15 12:00:00,Celular,2.0,Online,True
R00017408,S20250135,A00587,2025,Finalizado,24.5,21.0,56.0,2025-09-13 08:15:00,Papel,1.0,Aldeota,True
R00017409,S20250135,A00244,2025,Finalizado,51.5,44.0,48.0,2025-05-03 09:45:00,Celular,,Online,True
R00017410,S20250135,A00161,2025,Finalizado,80.7,73.0,79.0,2025-10-22 08:30:00,Tablet,2.0,Online,True
R00017411,S20250135,A00540,2025,Finalizado,69.9,61.0,37.0,2025-04-18 15:15:00,Celular,,Aldeota,True
R00017412,S20250135,A00166,2025,Ausente,,,,2025-08-11 19:15:00,Celular,1.0,Não informado,False
R00017413,S20250135,A00788,2025,Ausente,,,,2025-10-01 17:00:00,Celular,1.0,Sul,False
R00017414,S20250135,A00751,2025,Finalizado,43.5,41.0,84.0,2025-05-27 14:30:00,Papel,1.0,Online,True
R00017415,S20250135,A00715,2025,Incompleto,81.1,70.0,76.0,2025-08-03 11:00:00,Desktop,,Não informado,True
R00017416,S20250135,A00017,2025,Finalizado,48.8,47.0,111.0,2025-05-26 16:45:00,Desktop,,Não informado,True
R00017417,S20250135,A00425,2025,Finalizado,67.8,63.0,59.0,2025-06-07 08:30:00,Desktop,1.0,Não informado,True
R00017418,S20250135,A00639,2025,Incompleto,72.9,65.0,120.0,2025-05-01 11:00:00,Tablet,,Centro,True
R00017419,S20250135,A00797,2025,Finalizado,,90.0,65.0,2025-07-19 00:00:00,Tablet,1.0,Sul,False
R00017420,S20250135,A00134,2025,Finalizado,59.7,55.0,112.0,2025-08-25 10:45:00,Tablet,1.0,Aldeota,True
R00017421,S20250135,A00360,2025,Finalizado,41.2,38.0,104.0,2025-05-08 17:30:00,Desktop,,Online,True
R00017422,S20250135,A00290,2025,Finalizado,75.0,69.0,84.0,2025-06-22 11:00:00,Desktop,1.0,Não informado,True
R00017423,S20250135,A00037,2025,Ausente,,,,2025-11-02 10:15:00,Desktop,2.0,Aldeota,False
R00017424,S20250135,A00645,2025,Finalizado,59.9,57.0,73.0,2025-05-11 14:00:00,Desktop,2.0,Online,True
R00017425,S20250135,A00778,2025,Finalizado,86.8,76.0,38.0,2025-07-26 00:00:00,Celular,1.0,Centro,True
R00017426,S20250135,A00628,2025,Finalizado,93.2,83.0,109.0,2025-04-09 09:30:00,Desktop,2.0,Não informado,True
R00017427,S20250135,A00096,2025,Finalizado,61.5,54.0,98.0,2025-07-12 13:15:00,Não informado,3.0,Não informado,True
R00017428,S20250135,A00584,2025,Finalizado,64.9,57.0,87.0,2025-04-21 19:30:00,Desktop,1.0,Sul,True
R00017429,S20250135,A00684,2025,Finalizado,70.9,62.0,90.0,2025-08-08 00:00:00,Tablet,1.0,Online,True
R00017430,S20250135,A00223,2025,Finalizado,88.1,78.0,95.0,2025-04-03 13:00:00,Desktop,1.0,Online,True
R00017431,S20250135,A00511,2025,Finalizado,34.0,31.0,104.0,2025-06-15 13:45:00,Papel,1.0,Sul,True
R00017432,S20250135,A00470,2025,Finalizado,80.0,69.0,135.0,2025-05-01 08:30:00,Papel,2.0,Online,True
R00017433,S20250135,A00655,2025,Ausente,,,,2025-04-14 18:30:00,Desktop,3.0,Online,False
R00017434,S20250135,A00705,2025,Finalizado,86.4,79.0,97.0,2025-06-09 14:00:00,Não informado,1.0,Centro,True
R00017435,S20250135,A00261,2025,Ausente,,,,2025-11-27 00:00:00,Celular,2.0,Sul,False
R00017436,S20250135,A00082,2025,Não informado,31.6,30.0,114.0,2025-08-03 08:00:00,Não informado,1.0,Online,True
R00017437,S20250135,A00663,2025,Finalizado,52.9,45.0,121.0,2025-11-21 11:30:00,Tablet,1.0,Sul,True
R00017438,S20250135,A00602,2025,Finalizado,46.7,44.0,90.0,2025-09-16 17:00:00,Papel,3.0,Online,True
R00017439,S20250135,A00416,2025,Finalizado,65.3,59.0,93.0,2025-08-20 15:45:00,Desktop,2.0,Aldeota,True
R00017440,S20250135,A00757,2025,Finalizado,43.1,39.0,128.0,2025-05-25 00:00:00,Celular,3.0,Centro,True
R00017441,S20250135,A00173,2025,Finalizado,98.7,88.0,107.0,2025-10-23 16:15:00,Papel,1.0,Sul,True
R00017442,S20250135,A00418,2025,Finalizado,68.0,59.0,64.0,2025-04-22 18:00:00,Papel,3.0,Aldeota,True
R00017443,S20250135,A00792,2025,Finalizado,63.2,56.0,84.0,2025-11-08 16:30:00,Não informado,,Não informado,True
R00017444,S20250135,A00165,2025,Ausente,,,,2025-10-10 12:00:00,Desktop,3.0,Centro,False
R00017445,S20250135,A00081,2025,Finalizado,62.0,57.0,41.0,2025-05-16 00:00:00,Papel,1.0,Online,True
R00017446,S20250135,A00731,2025,Finalizado,52.5,48.0,145.0,2025-10-16 13:30:00,Tablet,1.0,Não informado,True
R00017447,S20250135,A00504,2025,Finalizado,99.5,90.0,77.0,2025-08-17 17:45:00,Papel,1.0,Online,True
R00017448,S20250135,A00226,2025,Ausente,,,,2025-09-03 12:30:00,Celular,,Online,False
R00017449,S20250135,A00256,2025,Finalizado,30.8,28.0,115.0,2025-05-06 08:30:00,Papel,3.0,Aldeota,True
R00017450,S20250135,A00786,2025,Finalizado,59.3,51.0,55.0,2025-04-04 14:45:00,Não informado,2.0,Centro,True
R00017451,S20250135,A00315,2025,Incompleto,73.3,66.0,91.0,2025-09-06 00:00:00,Papel,1.0,Sul,True
R00017452,S20250135,A00271,2025,Finalizado,64.7,60.0,51.0,2025-07-01 08:30:00,Celular,1.0,Não informado,True
R00017453,S20250135,A00546,2025,Finalizado,35.5,32.0,97.0,2025-05-25 12:15:00,Desktop,2.0,Aldeota,True
R00017454,S20250135,A00201,2025,Ausente,,,,2025-04-23 12:30:00,Não informado,1.0,Aldeota,False
R00017455,S20250135,A00259,2025,Finalizado,57.5,52.0,94.0,2025-08-15 11:00:00,Não informado,1.0,Centro,True
R00017456,S20250135,A00479,2025,Finalizado,36.5,31.0,74.0,2025-10-22 19:00:00,Papel,1.0,Centro,True
R00017457,S20250135,A00680,2025,Finalizado,65.9,63.0,93.0,2025-10-25 08:30:00,Tablet,2.0,Centro,True
R00017458,S20250135,A00781,2025,Finalizado,70.2,60.0,59.0,2025-06-14 19:00:00,Celular,1.0,Centro,True
R00017459,S20250135,A00263,2025,Finalizado,73.0,59.0,82.0,2025-09-08 08:00:00,Tablet,,Online,True
R00017460,S20250135,A00641,2025,Finalizado,46.4,40.0,83.0,2025-07-26 18:00:00,Celular,3.0,Aldeota,True
R00017461,S20250135,A00664,2025,Finalizado,24.9,28.0,95.0,2025-10-27 12:45:00,Tablet,3.0,Sul,True
R00017462,S20250135,A00579,2025,Finalizado,70.3,66.0,90.0,2025-09-12 00:00:00,Papel,1.0,Sul,True
R00017463,S20250135,A00496,2025,Finalizado,50.7,46.0,78.0,2025-05-06 13:45:00,Desktop,,Online,True
R00017464,S20250135,A00632,2025,Não informado,54.6,48.0,65.0,2025-11-15 12:30:00,Tablet,1.0,Não informado,True
R00017465,S20250135,A00220,2025,Finalizado,62.3,53.0,126.0,2025-06-09 18:00:00,Celular,3.0,Online,True
R00017466,S20250135,A00068,2025,Finalizado,46.9,40.0,93.0,2025-04-24 09:00:00,Desktop,1.0,Centro,True
R00017467,S20250135,A00493,2025,Finalizado,62.6,58.0,102.0,2025-06-11 14:15:00,Papel,1.0,Sul,True
R00017468,S20250135,A00485,2025,Ausente,,,,2025-08-07 12:30:00,Papel,1.0,Centro,False
R00017469,S20250135,A00113,2025,Finalizado,89.1,82.0,98.0,2025-05-23 10:45:00,Tablet,3.0,Centro,True
R00017470,S20250135,A00647,2025,Incompleto,77.6,74.0,109.0,2025-10-27 12:15:00,Desktop,3.0,Online,True
R00017471,S20250135,A00378,2025,Finalizado,67.7,59.0,92.0,2025-09-21 18:00:00,Celular,1.0,Online,True
R00017472,S20250135,A00107,2025,Finalizado,62.7,57.0,98.0,2025-10-09 18:00:00,Desktop,1.0,Aldeota,True
R00017473,S20250135,A00300,2025,Finalizado,81.6,72.0,94.0,2025-04-12 13:15:00,Desktop,,Online,True
R00017474,S20250135,A00423,2025,Finalizado,13.1,13.0,86.0,2025-07-12 11:15:00,Desktop,2.0,Centro,True
R00017475,S20250135,A00351,2025,Finalizado,29.7,24.0,134.0,2025-06-18 10:30:00,Celular,1.0,Aldeota,True
R00017476,S20250135,A00063,2025,Incompleto,61.1,53.0,138.0,2025-08-03 12:45:00,Desktop,1.0,Não informado,True
R00017477,S20250135,A00448,2025,Finalizado,56.0,52.0,104.0,2025-06-23 13:30:00,Celular,,Online,True
R00017478,S20250135,A00047,2025,Finalizado,22.5,20.0,125.0,2025-06-12 09:30:00,Papel,,Online,True
R00017479,S20250135,A00160,2025,Finalizado,33.6,31.0,77.0,2025-10-26 08:45:00,Papel,2.0,Sul,True
R00017480,S20250135,A00519,2025,Finalizado,51.7,45.0,95.0,2025-07-15 13:00:00,Papel,1.0,Centro,True
R00017481,S20250135,A00331,2025,Finalizado,52.0,44.0,101.0,2025-11-06 15:30:00,Tablet,1.0,Não informado,True
R00017482,S20250135,A00219,2025,Finalizado,72.1,64.0,87.0,2025-07-19 11:30:00,Papel,1.0,Sul,True
R00017483,S20250135,A00281,2025,Finalizado,68.5,63.0,91.0,2025-10-22 19:15:00,Tablet,1.0,Online,True
R00017484,S20250135,A00139,2025,Finalizado,90.8,83.0,80.0,2025-07-28 10:30:00,Desktop,3.0,Centro,True
R00017485,S20250135,A00482,2025,Ausente,,,,2025-05-03 19:00:00,Celular,2.0,Aldeota,False
R00017486,S20250135,A00533,2025,Finalizado,34.0,30.0,79.0,2025-04-06 08:45:00,Não informado,1.0,Sul,True
R00017487,S20250135,A00327,2025,Finalizado,73.3,68.0,115.0,2025-09-28 18:45:00,Desktop,1.0,Online,True
R00017488,S20250135,A00749,2025,Finalizado,52.5,46.0,50.0,2025-10-17 13:15:00,Papel,1.0,Online,True
R00017489,S20250135,A00743,2025,Finalizado,66.2,61.0,65.0,2025-05-15 17:45:00,Tablet,1.0,Sul,True
R00017490,S20250135,A00202,2025,Finalizado,35.7,29.0,62.0,2025-10-06 16:15:00,Papel,3.0,Online,True
R00017491,S20250135,A00532,2025,Incompleto,34.4,33.0,94.0,2025-08-08 09:15:00,Desktop,,Centro,True
R00017492,S20250135,A00439,2025,Finalizado,58.6,56.0,99.0,2025-08-05 18:30:00,Papel,1.0,Centro,True
R00017493,S20250135,A00505,2025,Finalizado,52.8,50.0,90.0,2025-07-23 12:45:00,Tablet,,Online,True
R00017494,S20250135,A00719,2025,Finalizado,26.0,25.0,77.0,2025-08-14 19:45:00,Desktop,2.0,Aldeota,True
R00017495,S20250135,A00761,2025,Finalizado,24.6,23.0,47.0,2025-07-28 09:45:00,Desktop,,Online,True
R00017496,S20250135,A00706,2025,Finalizado,66.8,60.0,106.0,2025-05-10 16:00:00,Desktop,1.0,Não informado,True
R00017497,S20250135,A00545,2025,Ausente,,,,2025-07-19 10:00:00,Desktop,1.0,Aldeota,False
R00017498,S20250135,A00254,2025,Finalizado,53.5,50.0,118.0,2025-11-10 17:30:00,Desktop,1.0,Aldeota,True
R00017499,S20250135,A00780,2025,Finalizado,47.5,44.0,82.0,2025-10-10 08:45:00,Celular,1.0,Aldeota,True
R00017500,S20250135,A00131,2025,Finalizado,71.2,64.0,110.0,2025-04-05 09:00:00,Celular,2.0,Online,True
R00017501,S20250135,A00564,2025,Finalizado,54.2,46.0,92.0,2025-10-22 15:30:00,Papel,,Online,True
R00017502,S20250135,A00312,2025,Incompleto,49.5,45.0,73.0,2025-06-26 14:15:00,Não informado,,Online,True
R00017503,S20250135,A00450,2025,Finalizado,24.1,24.0,102.0,2025-11-25 11:45:00,Desktop,2.0,Online,True
R00017504,S20250135,A00787,2025,Finalizado,59.8,55.0,36.0,2025-08-13 08:45:00,Desktop,,Sul,True
R00017505,S20250135,A00649,2025,Finalizado,71.7,64.0,113.0,2025-06-18 18:30:00,Desktop,3.0,Centro,True
R00017506,S20250135,A00467,2025,Finalizado,60.3,56.0,70.0,2025-04-03 16:30:00,Não informado,1.0,Sul,True
R00017507,S20250135,A00285,2025,Finalizado,89.6,81.0,81.0,2025-11-05 12:45:00,Não informado,1.0,Online,True
R00017508,S20250135,A00387,2025,Incompleto,54.9,50.0,85.0,2025-07-06 09:30:00,Papel,1.0,Não informado,True
R00017509,S20250135,A00723,2025,Não informado,59.7,52.0,82.0,2025-04-06 16:45:00,Desktop,1.0,Aldeota,True
R00017510,S20250135,A00329,2025,Finalizado,51.9,45.0,80.0,2025-09-12 19:45:00,Tablet,,Não informado,True
R00017511,S20250135,A00516,2025,Finalizado,27.6,27.0,64.0,2025-04-07 13:15:00,Não informado,1.0,Online,True
R00017512,S20250135,A00440,2025,Finalizado,56.5,49.0,69.0,2025-08-10 12:15:00,Celular,,Online,True
R00017513,S20250135,A00002,2025,Finalizado,49.0,41.0,115.0,2025-07-14 15:00:00,Desktop,1.0,Online,True
R00017514,S20250135,A00367,2025,Finalizado,,60.0,71.0,2025-08-19 17:30:00,Não informado,1.0,Online,False
R00017515,S20250135,A00447,2025,Finalizado,59.9,55.0,73.0,2025-09-26 12:00:00,Desktop,1.0,Sul,True
R00017516,S20250135,A00109,2025,Finalizado,74.1,69.0,78.0,2025-10-16 08:30:00,Desktop,3.0,Centro,True
R00017517,S20250135,A00065,2025,Finalizado,95.3,86.0,53.0,2025-04-01 09:45:00,Não informado,3.0,Sul,True
R00017518,S20250135,A00008,2025,Finalizado,55.6,50.0,127.0,2025-10-22 19:00:00,Desktop,2.0,Online,True
R00017519,S20250135,A00396,2025,Finalizado,88.1,81.0,100.0,2025-09-09 15:00:00,Celular,2.0,Não informado,True
R00017520,S20250135,A00030,2025,Finalizado,40.1,35.0,85.0,2025-04-03 09:15:00,Desktop,,Online,True
R00017521,S20250135,A00100,2025,Finalizado,65.1,59.0,83.0,2025-10-11 00:00:00,Não informado,1.0,Online,True
R00017522,S20250135,A00624,2025,Finalizado,44.4,43.0,88.0,2025-11-22 14:45:00,Desktop,1.0,Não informado,True
R00017523,S20250135,A00589,2025,Finalizado,81.4,74.0,117.0,2025-04-16 10:45:00,Não informado,3.0,Centro,True
R00017524,S20250135,A00266,2025,Finalizado,58.8,53.0,84.0,2025-07-16 17:30:00,Não informado,2.0,Não informado,True
R00017525,S20250135,A00213,2025,Ausente,,,,2025-05-19 10:30:00,Tablet,1.0,Não informado,False
R00017526,S20250135,A00390,2025,Finalizado,55.2,46.0,76.0,2025-04-20 14:30:00,Desktop,1.0,Online,True
R00017527,S20250135,A00758,2025,Finalizado,57.1,50.0,87.0,2025-09-03 00:00:00,Desktop,3.0,Online,True
R00017528,S20250135,A00760,2025,Finalizado,79.1,72.0,102.0,2025-06-13 08:30:00,Papel,3.0,Aldeota,True
R00017529,S20250135,A00800,2025,Finalizado,99.9,89.0,89.0,2025-05-13 09:45:00,Desktop,2.0,Sul,True
R00017530,S20250135,A00317,2025,Finalizado,58.7,47.0,82.0,2025-06-23 17:45:00,Desktop,1.0,Online,True
R00017531,S20250135,A00061,2025,Finalizado,55.6,50.0,75.0,2025-04-02 19:00:00,Não informado,2.0,Sul,True
R00017532,S20250135,A00265,2025,Finalizado,56.3,52.0,39.0,2025-09-05 09:30:00,Celular,2.0,Online,True
R00017533,S20250135,A00693,2025,Finalizado,90.9,85.0,62.0,2025-06-03 19:30:00,Celular,2.0,Não informado,True
R00017534,S20250135,A00782,2025,Ausente,,,,2025-07-28 08:30:00,Tablet,1.0,Aldeota,False
R00017535,S20250135,A00116,2025,Incompleto,53.6,48.0,79.0,2025-07-21 12:00:00,Desktop,3.0,Online,True
R00017536,S20250135,A00728,2025,Finalizado,51.9,45.0,91.0,2025-05-22 16:45:00,Desktop,3.0,Centro,True
R00017537,S20250135,A00127,2025,Finalizado,75.8,70.0,83.0,2025-07-14 14:15:00,Desktop,1.0,Aldeota,True
R00017538,S20250135,A00503,2025,Finalizado,76.2,68.0,98.0,2025-06-09 19:30:00,Desktop,,Online,True
R00017539,S20250135,A00164,2025,Finalizado,79.1,73.0,87.0,2025-10-05 15:15:00,Tablet,1.0,Aldeota,True
R00017540,S20250135,A00702,2025,Finalizado,90.3,82.0,85.0,2025-05-18 16:30:00,Celular,3.0,Sul,True
R00017541,S20250135,A00286,2025,Ausente,,,,2025-06-22 14:00:00,Celular,1.0,Online,False
R00017542,S20250135,A00455,2025,Finalizado,62.5,55.0,97.0,2025-07-02 16:00:00,Não informado,1.0,Online,True
R00017543,S20250135,A00463,2025,Finalizado,42.4,39.0,81.0,2025-04-27 10:15:00,Não informado,1.0,Online,True
R00017544,S20250135,A00086,2025,Finalizado,60.5,53.0,92.0,2025-04-20 09:30:00,Celular,,Aldeota,True
R00017545,S20250135,A00380,2025,Finalizado,54.7,48.0,102.0,2025-08-16 15:00:00,Celular,3.0,Online,True
R00017546,S20250135,A00666,2025,Finalizado,44.3,41.0,90.0,2025-06-21 10:15:00,Não informado,2.0,Online,True
R00017547,S20250135,A00049,2025,Finalizado,92.9,85.0,97.0,2025-10-27 10:45:00,Tablet,1.0,Online,True
R00017548,S20250135,A00274,2025,Finalizado,16.2,13.0,98.0,2025-05-19 19:00:00,Papel,3.0,Sul,True
R00017549,S20250135,A00335,2025,Finalizado,1.4,5.0,54.0,2025-09-26 08:00:00,Celular,1.0,Sul,True
R00017550,S20250135,A00267,2025,Finalizado,46.8,43.0,66.0,2025-08-12 10:45:00,Tablet,3.0,Online,True
R00017551,S20250135,A00206,2025,Finalizado,79.3,71.0,88.0,2025-04-23 09:30:00,Papel,1.0,Aldeota,True
R00017552,S20250135,A00320,2025,Ausente,,,,2025-05-18 10:00:00,Não informado,1.0,Sul,False
R00017553,S20250135,A00305,2025,Finalizado,39.4,37.0,82.0,2025-09-09 10:15:00,Celular,3.0,Online,True
R00017554,S20250135,A00253,2025,Finalizado,59.4,51.0,99.0,2025-04-16 10:15:00,Desktop,1.0,Não informado,True
R00017555,S20250135,A00674,2025,Finalizado,69.2,65.0,83.0,2025-11-27 19:15:00,Papel,1.0,Centro,True
R00017556,S20250135,A00615,2025,Finalizado,18.6,11.0,83.0,2025-07-15 18:00:00,Desktop,3.0,Aldeota,True
